0,1,113.323657,23.12251776,1,120,1,1,1,1,1,
0,2,113.3255123,23.12745181,1,10,1,1,1,2,2,
0,3,113.3353763,23.12324873,1,13,0,2,1,2,2,
0,4,113.3236879,23.12551996,1,14,1,1,1,1,2,
0,5,113.3246156,23.12202174,1,12,0,2,1,1,1,
0,6,113.3263781,23.12296156,1,11,0,1,2,1,2,
0,7,113.3306762,23.12815668,1,13,1,1,1,1,2,
0,8,113.3252959,23.12202174,1,12,0,2,1,2,2,
0,9,113.3345105,23.12345758,1,16,0,1,2,1,2,
0,10,113.3274295,23.13220312,1,15,1,1,1,1,2,
0,11,113.326811,23.12494563,1,12,3,0,1,0,1,
0,12,113.3291611,23.12476288,2,126,2,0,1,0,1,
0,13,113.329594,23.12288324,2,6,2,0,1,0,1,
0,14,113.3303052,23.12395359,2,6,1,0,1,0,1,
0,15,113.3306144,23.1248151,2,4,2,0,1,1,0,
0,16,113.3306144,23.12455403,2,6,2,0,1,1,1,
0,17,113.3302433,23.12450182,2,7,2,1,0,1,1,
0,18,113.3302743,23.13024516,2,8,1,1,0,1,0,
0,19,113.3292539,23.12541554,2,7,2,1,0,1,1,
0,20,113.3269347,23.12285714,2,6,1,0,1,1,0,
0,21,113.3365205,23.12063812,2,7,2,0,1,0,1,
0,22,113.3338303,23.13118498,2,6,1,1,1,0,1,
0,23,113.3314802,23.12272661,2,5,1,1,1,1,0,
0,24,113.3318822,23.12635536,2,8,2,0,1,1,0,
0,25,113.3389942,23.13235976,2,8,2,1,0,1,1,
0,26,113.3302124,23.11954166,2,6,1,0,1,0,0,
0,27,113.3330263,23.12711243,2,6,2,1,1,1,1,
0,28,113.3265946,23.12330094,2,4,2,0,1,0,1,
0,29,113.3323151,23.11982883,2,10,2,1,0,1,0,
0,30,113.3291302,23.12703411,2,6,2,0,1,1,0,
0,31,113.3265946,23.12290935,2,7,2,0,1,0,1,
0,32,113.3305835,23.13097614,2,7,1,0,1,0,1,
0,33,113.3318204,23.12538943,2,5,2,0,1,1,1,
0,34,113.3355928,23.12797393,2,4,1,1,0,1,0,
0,35,113.3332428,23.13241197,2,7,2,0,1,0,1,
0,36,113.3292848,23.13181153,2,5,2,0,1,1,1,
0,37,113.3258215,23.12920092,3,126,1,0,0,1,0,
0,38,113.3307999,23.12379696,3,5,2,0,1,1,0,
0,39,113.3237498,23.1269819,3,7,2,1,0,1,1,
0,40,113.326811,23.13191595,3,3,1,1,0,1,0,
0,41,113.324832,23.12515447,3,7,1,1,0,1,0,
0,42,113.3239353,23.12413634,3,7,3,0,1,0,1,
0,43,113.3278005,23.12674695,3,5,2,1,1,0,1,
0,44,113.3336138,23.13233365,3,6,3,0,1,0,1,
0,45,113.324461,23.12677305,3,7,2,1,1,0,1,
0,46,113.3279242,23.12959251,3,7,1,1,0,1,0,
0,47,113.3355928,23.12374475,3,7,1,1,0,1,0,
0,48,113.3375718,23.1213952,3,7,2,1,0,1,1,
0,49,113.3368297,23.12771287,3,6,2,1,0,1,0,
0,50,113.3249248,23.13165489,3,6,1,0,1,0,1,
0,51,113.3281407,23.12486731,3,7,2,0,0,1,1,
0,52,113.3254505,23.12371864,3,5,2,0,1,1,0,
0,53,113.3267492,23.12204785,3,5,2,0,1,1,0,
0,54,113.3290992,23.12437129,3,6,2,0,0,1,0,
0,55,113.3508372,23.13136773,3,6,1,1,1,0,1,
0,56,113.3245847,23.12797393,3,6,2,1,0,0,1,
0,57,113.3395817,23.12447572,3,4,2,0,1,0,1,
0,58,113.3298723,23.12285714,3,7,1,1,0,1,0,
0,59,113.3328717,23.13074118,3,5,1,1,1,0,1,
0,60,113.3275841,23.13128941,3,6,3,0,1,1,0,
0,61,113.3278624,23.12930534,3,6,1,0,1,1,2,
0,62,113.3276768,23.12181289,3,7,0,2,1,2,2,
0,63,113.3239353,23.12732128,3,8,0,2,1,2,2,
0,64,113.3306453,23.12875712,4,189,0,1,2,1,2,
0,65,113.33315,23.12374475,4,9,0,1,1,1,2,
0,66,113.334325,23.1286788,4,16,0,1,1,2,1,
0,67,113.3313874,23.12546775,4,17,0,1,2,1,2,
0,68,113.3301815,23.11985494,4,13,0,2,1,2,2,
0,69,113.3312328,23.13032348,4,12,1,1,1,1,2,
0,70,113.3290374,23.12833942,4,11,0,2,1,2,2,
0,71,113.3342632,23.12622482,4,13,0,2,2,3,2,
0,72,113.3328098,23.12818278,4,16,0,1,2,2,2,
0,73,113.3281716,23.13121109,4,12,0,0,0,1,0,
0,74,113.3292229,23.13042791,4,16,0,0,0,0,0,
0,75,113.3308618,23.12726907,4,20,0,0,0,0,1,
0,76,113.3340467,23.1320987,4,17,0,0,1,0,0,
0,77,113.3397363,23.12585934,5,126,0,0,0,0,0,
0,78,113.3341704,23.12974915,5,8,0,0,0,0,1,
0,79,113.3292848,23.13095003,5,9,0,0,0,0,0,
0,80,113.3420554,23.12290935,5,8,0,1,0,1,0,
0,81,113.3367678,23.12880933,5,5,0,0,0,0,1,
0,82,113.3365205,23.12236112,5,10,0,0,0,0,0,
0,83,113.348951,23.12147351,5,9,0,0,0,0,1,
0,84,113.3354382,23.12285714,5,10,0,0,0,1,1,
0,85,113.3355,23.1261204,5,5,0,0,0,1,1,
0,86,113.3249867,23.13350843,5,12,0,0,1,0,1,
0,87,113.3411896,23.13136773,5,7,0,0,0,1,0,
0,88,113.3440963,23.12045538,5,9,0,0,0,0,1,
0,89,113.3415916,23.12204785,5,8,0,0,0,0,1,
0,90,113.3409423,23.13309073,5,11,0,0,0,1,0,
0,91,113.3478687,23.12361421,5,7,0,0,0,0,1,
0,92,113.3359948,23.12682527,5,8,0,0,0,0,1,
0,93,113.3346342,23.12606819,5,9,0,0,0,0,1,
0,94,113.331944,23.11985494,5,9,0,0,1,0,0,
0,95,113.3403238,23.12126467,5,9,0,2,3,3,3,
0,96,113.3427048,23.12147351,5,10,0,1,3,3,3,
0,97,113.3436324,23.12053369,5,10,0,3,3,3,4,
0,98,113.3472812,23.12510226,5,6,0,2,4,4,4,
0,99,113.3491984,23.11988104,5,5,0,1,2,2,2,
0,100,113.3441272,23.12800004,6,720,0,3,3,4,4,
0,101,113.3531563,23.12048148,6,24,0,1,2,3,3,
0,102,113.3471575,23.13058454,6,26,0,2,3,3,4,
0,103,113.337881,23.12815668,6,30,0,3,2,3,3,
0,104,113.3505898,23.12982747,6,33,0,2,3,4,4,
0,105,113.3480852,23.13282967,6,16,0,3,3,4,4,
0,106,113.3440963,23.13147215,6,31,0,1,2,3,3,
0,107,113.3440963,23.13095003,6,23,0,2,3,2,3,
0,108,113.3414679,23.13118498,6,27,0,4,4,6,6,
0,109,113.3501878,23.13136773,6,24,0,2,2,4,3,
0,110,113.3406949,23.13128941,6,31,0,2,2,3,4,
0,111,113.3430759,23.13272524,6,31,0,3,2,4,3,
0,112,113.3452713,23.13021906,6,23,0,3,3,4,4,
0,113,113.3531563,23.1265381,6,21,0,2,3,3,4,
0,114,113.3492293,23.12993189,6,47,0,1,2,2,3,
0,115,113.3453331,23.13405666,6,29,0,2,2,2,3,
0,116,113.3488273,23.12505005,6,27,0,2,3,3,4,
0,117,113.3479924,23.13131551,6,27,0,1,1,1,2,
0,118,113.3499096,23.12669473,6,31,0,1,3,3,3,
0,119,113.3452404,23.12967083,6,30,0,2,3,3,4,
0,120,113.3541149,23.1226744,7,540,0,3,4,5,5,
0,121,113.351332,23.12045538,7,20,0,2,3,3,3,
0,122,113.3458897,23.12022042,7,21,0,1,3,3,4,
0,123,113.347745,23.12157794,7,27,0,1,3,2,3,
0,124,113.3371698,23.12677305,7,12,0,2,2,3,2,
0,125,113.3560011,23.13087171,7,25,0,2,4,3,4,
0,126,113.3502188,23.13238586,7,30,0,2,4,3,4,
0,127,113.3290683,23.12350979,7,38,0,2,1,3,2,
0,128,113.3569288,23.12732128,7,25,0,2,2,3,3,
0,129,113.3578874,23.11933281,7,29,0,2,3,4,4,
0,130,113.3500023,23.120116,7,24,0,2,3,3,4,
0,131,113.3452404,23.12288324,7,21,0,1,3,3,3,
0,132,113.3292848,23.12815668,7,31,0,0,0,0,0,
0,133,113.3466009,23.12891375,7,30,0,0,0,0,0,
0,134,113.3508063,23.13079339,7,18,0,0,0,0,0,
0,135,113.3525379,23.12283103,7,24,0,0,0,0,0,
0,136,113.3565577,23.12598987,7,30,0,0,0,0,0,
0,137,113.3490437,23.12575492,7,29,0,0,0,0,0,
0,138,113.3411587,23.1256766,7,25,0,0,0,0,0,
1,139,113.327409,23.126517,1,12,0,0,0,0,0,
1,140,113.324103,23.120933,1,14,0,0,0,0,0,
1,141,113.326834,23.121166,1,12,0,0,0,0,0,
1,142,113.328487,23.124157,2,23,0,0,0,0,0,
1,143,113.329852,23.120701,2,19,0,0,0,0,0,
1,144,113.32263,23.129275,3,12,0,0,0,0,0,
1,145,113.32263,23.127448,3,16,0,0,0,0,0,
1,146,113.322953,23.133662,3,20,0,0,0,0,0,
1,147,113.330139,23.122861,4,14,0,0,0,0,0,
1,148,113.342752,23.119571,5,16,0,0,0,0,0,
1,149,113.340955,23.124922,5,17,0,0,0,0,0,
1,150,113.34674,23.130937,6,17,0,0,0,0,0,
1,151,113.341746,23.122529,6,22,0,0,0,0,0,
1,152,113.354322,23.132167,6,18,0,0,0,0,0,
1,153,113.342716,23.120834,7,14,0,0,0,0,0,
1,154,113.35734,23.128212,7,14,0,0,0,0,0,
1,155,113.357915,23.116845,7,16,0,0,0,0,0,
2,156,113.330104,23.121199,1,12,0,0,0,0,0,
2,157,113.32669,23.121997,1,24,0,0,0,0,0,
2,158,113.324175,23.127946,1,11,0,0,0,0,0,
2,159,113.336859,23.127614,2,14,0,0,0,0,0,
2,160,113.329744,23.127547,2,12,0,0,0,0,0,
2,161,113.326367,23.120302,2,17,0,0,0,0,0,
2,162,113.328918,23.13107,3,16,0,0,0,0,0,
2,163,113.325468,23.133363,3,16,0,0,0,0,0,
2,164,113.330032,23.117477,4,15,0,0,0,0,0,
2,165,113.336284,23.122462,4,18,0,0,0,0,0,
2,166,113.348034,23.129442,5,18,0,0,0,0,0,
2,167,113.341422,23.12984,5,19,0,0,0,0,0,
2,168,113.348357,23.118607,5,15,0,0,0,0,0,
2,169,113.354142,23.125088,6,19,0,0,0,0,0,
2,170,113.351735,23.118972,6,16,0,0,0,0,0,
2,171,113.334128,23.120834,7,11,0,0,0,0,0,
2,172,113.345662,23.122196,7,17,0,0,0,0,0,
2,173,113.342213,23.121033,7,17,0,0,0,0,0,
3,174,113.323133,23.131768,1,21,0,0,0,0,0,
3,175,113.326762,23.127115,1,19,0,0,0,0,0,
3,176,113.329708,23.131436,1,19,0,0,0,0,0,
3,177,113.328343,23.122163,2,18,0,0,0,0,0,
3,178,113.332834,23.13127,2,16,0,0,0,0,0,
3,179,113.34135,23.119604,2,27,0,0,0,0,0,
3,180,113.339123,23.127315,3,15,0,0,0,0,0,
3,181,113.34153,23.130106,3,13,0,0,0,0,0,
3,182,113.338332,23.125886,4,19,0,0,0,0,0,
3,183,113.335134,23.130871,4,16,0,0,0,0,0,
3,184,113.334056,23.12203,4,19,0,0,0,0,0,
3,185,113.345626,23.118341,5,13,0,0,0,0,0,
3,186,113.351304,23.12881,5,14,0,0,0,0,0,
3,187,113.340739,23.121232,6,19,0,0,0,0,0,
3,188,113.347746,23.127946,6,14,0,0,0,0,0,
3,189,113.357556,23.129708,7,16,0,0,0,0,0,
3,190,113.353352,23.121798,7,18,0,0,0,0,0,
4,191,113.330175,23.120169,1,21,0,0,0,0,0,
4,192,113.333553,23.121631,2,23,0,0,0,0,0,
4,193,113.339518,23.128943,2,22,0,0,0,0,0,
4,194,113.341063,23.124623,2,14,0,0,0,0,0,
4,195,113.335745,23.126052,3,19,0,0,0,0,0,
4,196,113.338943,23.122828,3,17,0,0,0,0,0,
4,197,113.327516,23.132499,4,23,0,0,0,0,0,
4,198,113.345015,23.131436,4,15,0,0,0,0,0,
4,199,113.341494,23.119537,5,28,0,0,0,0,0,
4,200,113.323456,23.12778,6,23,0,0,0,0,0,
4,201,113.348213,23.121266,6,25,0,0,0,0,0,
4,202,113.348968,23.121033,7,21,0,0,0,0,0,
4,203,113.352058,23.12552,7,18,0,0,0,0,0,
5,204,113.333553,23.121665,1,27,0,0,0,0,0,
5,205,113.336284,23.122529,1,25,0,0,0,0,0,
5,206,113.353172,23.131137,2,30,0,0,0,0,0,
5,207,113.326187,23.124556,2,21,0,0,0,0,0,
5,208,113.337542,23.127448,2,19,0,0,0,0,0,
5,209,113.345914,23.129242,3,19,0,0,0,0,0,
5,210,113.325396,23.120402,3,29,0,0,0,0,0,
5,211,113.333948,23.130339,4,24,0,0,0,0,0,
5,212,113.338116,23.121066,4,18,0,0,0,0,0,
5,213,113.332367,23.116679,4,22,0,0,0,0,0,
5,214,113.336535,23.120169,5,28,0,0,0,0,0,
5,215,113.324498,23.121698,5,24,0,0,0,0,0,
5,216,113.334379,23.13117,6,24,0,0,0,0,0,
5,217,113.342285,23.12984,6,24,0,0,0,0,0,
5,218,113.349004,23.130106,7,23,0,0,0,0,0,
5,219,113.350226,23.121864,7,24,0,0,0,0,0,
